plant_name,FIPS,plant_county,plant_state,latitude,longitude,fuel_type,nameplate_capacity_MW,net_generation_MWh,NOx_tons,SO2_tons,CO2_tons,CH4_lbs,N2O_lbs,PM2.5_tons
Covanta Haverhill,25009,Essex,Massachusetts,42.765,-71.1242,Biomass,46,338247,873.693,525.121,304736.969,389492.01,51127.572,0.431687334
Onondaga County Resource Recovery,36067,Onondaga,New York,43.0047,-76.1149,Biomass,39.5,222825,576.256,6.677,217385.459,277625.053,36437.085,1.233076416
Covanta Alexandria/Arlington Energy,51510,Alexandria City,Virginia,38.8014,-77.1288,Biomass,29,139742,465.867,2.977,182980.25,234757.862,30811.969,2.595548865
Pasco Cnty Solid Waste Resource Recovery,12101,Pasco,Florida,28.3681,-82.5583,Biomass,31.2,185523,782.47,21.774,191255.207,244864.48,32137.983,2.712564173
Municipal Cogen Plant,06065,Riverside,California,33.8247,-116.5106,Gas,2.6,4151,58.444,0.07,2554.376,96.355,9.636,0.009221966
Plant No 1 Orange County,06059,Orange,California,33.6942,-117.9381,Biomass,7.5,39854.001,754.737,1.162,1891.555,897.503,89.75,2.847467789
J M Shafer,08123,Weld,Colorado,40.0986,-104.7736,Gas,396.9,647684,222.761,1.511,298957.242,13214.649,1321.465,10.19158467
University of Alaska Fairbanks,02090,Fairbanks North Star,Alaska,64.854171,-147.822075,Coal,39.6,28328,23.646,26.265,16778.697,3403.603,507.406,1.29673684
Tazewell Gas Recovery,17179,Tazewell,Illinois,40.6817,-89.5167,Biomass,2.4,16683.999,0,3.421,0.002,0,0,1.501369857
BP Naperville Cogeneration Facility,17043,DuPage,Illinois,41.8108,-88.1486,Gas,8.3,70170,59.108,0.613,22411.189,845.387,84.539,1.051333614
US Steel (Clairton Coke),42003,Allegheny,Pennsylvania,40.3097,-79.8819,Other Fossil,31,141806,139.411,0.305,34816.404,1737.207,173.455,3.911975387
US Steel (Edgar Thomson),42003,Allegheny,Pennsylvania,40.3925,-79.8564,Other Fossil,52.5,398482,33.309,6.279,130949.221,865.948,475.134,40.38226039
US Steel Corp - Gary Works,18089,Lake,Indiana,41.622426,-87.328936,Other Fossil,231,1232630.4,858.019,12.041,440377.373,6577.142,1599.785,135.8043955
Pinetree Power Tamworth,33003,Carroll,New Hampshire,43.835833,-71.1967,Biomass,25,113672,68.491,24.461,0,138053.863,18119.57,22.32035761
Sterling Power Plant,36065,Oneida,New York,43.080338,-75.600963,Gas,65.3,7411,3.684,0.019,3771.227,149.676,14.968,0.245069592
Agnews Power Plant,06085,Santa Clara,California,37.4058,-121.9272,Gas,32,6467,8.924,0.092,3360.796,126.777,12.678,0
Coalinga Cogeneration Facility,06019,Fresno,California,36.170317,-120.364084,Gas,6.8,49604,41.341,0.425,15538.871,586.152,58.615,0.728946278
Southeast Kern River Cogen,06029,Kern,California,35.4206,-118.9644,Gas,30.8,108945,91.555,0.953,34864.235,1315.137,131.514,1.635519807
South Belridge Cogeneration Facility,06029,Kern,California,35.438611,-119.7075,Gas,94.2,436511.001,393.938,4.052,148213.703,5590.867,559.087,6.952868452
Viking Energy of McBain,26113,Missaukee,Michigan,44.204,-85.2206,Biomass,18,143482,168.311,16.214,28887.188,112806.974,14805.634,18.28358198
Viking Energy of Lincoln,26001,Alcona,Michigan,44.68,-83.4167,Biomass,18,144027,190.98,17.694,30373.639,122448.041,16071.269,19.80301993
Telogia Power,12077,Liberty,Florida,30.3349,-84.8182,Biomass,14,89438,183.608,25.5,0.043,143918.658,18889.324,23.26857379
Panther Creek Energy Facility,42025,Carbon,Pennsylvania,40.8556,-75.8781,Coal,94,105383,79.834,78.98,126941.383,35495.322,5166.361,0.803368499
"EFS Parlin Holdings, LLC",34023,Middlesex,New Jersey,40.460717,-74.327161,Gas,135,8059,2.742,0.024,4845.302,179.531,17.953,0.593214916
Seminole Mill,12031,Duval,Florida,30.4178,-81.5978,Gas,30,148690,26.392,1.291,47218.168,1781.147,178.115,3.252833815
Port Wentworth Mill,13051,Chatham,Georgia,32.1561,-81.1586,Biomass,72.3,462967.35,352.344,811.491,25510.802,120289.002,25608.382,19.17349688
"WestRock CP, LLC Florence Mill",45041,Florence,South Carolina,34.1497,-79.5606,Biomass,103.8,360375.626,294.861,375.879,134071.337,72269.797,13219.321,22.90383226
WestRock Panama City Mill,12005,Bay,Florida,30.141984,-85.621103,Biomass,34,195430.536,86.23,272.602,16682.653,20592.588,5102.38,3.430623914
Westrock Hodge (LA),22049,Jackson,Louisiana,32.2752,-92.7277,Biomass,74.4,486206.61,251.934,424.698,56351.453,39346.624,10267.718,10.1423453
Hopewell Mill,51670,Hopewell City,Virginia,37.2914,-77.2816,Biomass,47.6,262082,132.022,302.341,29055.709,46010.906,9381.216,10.70592161
"Optim Energy Altura Cogen, LLC",48201,Harris,Texas,29.8161,-95.10773,Gas,643.6,3209121,161.793,5.344,1058445.222,39029.116,3902.912,34.74825325
Nove Power Plant,06013,Contra Costa,California,37.9676,-122.382,Biomass,3,1128.999,0,0.22,0.001,0,0,0.09664515
TES Filer City Station,26101,Manistee,Michigan,44.217299,-86.28905,Coal,323,452985,901.039,105.022,458129.735,108858.51,15528.527,54.97307437
Southeast Resource Recovery,06037,Los Angeles,California,33.759236,-118.239922,Biomass,35.6,185650,213.887,271.441,173247.674,200147.226,26248.382,0.244256629
Gramercy Holdings LLC,22093,St James,Louisiana,30.054,-90.6693,Gas,117.3,283939,169.733,2.775,101483.747,3828.135,382.813,6.495722126
PE Berkeley,06001,Alameda,California,37.870331,-122.26337,Gas,28.5,181873,158.453,1.647,60226.52,2271.844,227.184,2.501680601
OLS Energy Chino,06071,San Bernardino,California,33.989626,-117.680911,Gas,30.8,2360,3.25,0.033,1221.743,46.088,4.609,0
CSUCI Site Authority,06111,Ventura,California,34.161951,-119.047916,Gas,31.1,2412,2.582,0.027,976.373,36.83,3.683,0.048083336
Elmwood Park Power - LLC,34003,Bergen,New Jersey,40.905337,-74.130448,Gas,89.5,1323,0.406,0.004,783.575,31.251,3.125,0.026841999
Hillsborough County Resource Recovery,12057,Hillsborough,Florida,27.954901,-82.340469,Biomass,47,208300,671.111,57.4,271335.28,348101.448,45688.315,0
Lancaster County Resource Recovery,42071,Lancaster,Pennsylvania,40.0711,-76.6436,Biomass,35.7,196396,543.307,5.752,236109.698,301290.259,39553.528,3.345451395
Kent County Waste to Energy Facility,26081,Kent,Michigan,42.949575,-85.693209,Biomass,18,96048,310.547,28.85,111447.512,142098.75,18649.625,0.158026001
Salinas River Cogeneration Facility,06053,Monterey,California,35.9515,-120.8679,Gas,38.9,297702,9.181,0.599,118587.609,4199.235,419.923,1.131492624
Wheelabrator Concord Facility,33013,Merrimack,New Hampshire,43.2866,-71.5769,Biomass,14,99344,281.405,4.046,108779.125,139558.229,18317.017,0.15430039
McKay Bay Facility,12057,Hillsborough,Florida,27.949528,-82.421182,Biomass,22.1,144601,315.371,71.178,177365.411,227554.137,29866.48,17.61125662
Wheelabrator North Andover,25009,Essex,Massachusetts,42.7262,-71.1219,Biomass,40.3,218375,717.761,90.16,242638.427,311295.931,40857.591,0.344175956
Wheelabrator Millbury Facility,25027,Worcester,Massachusetts,42.2214,-71.7669,Biomass,47.6,310381,843.355,89.206,272807.339,349995.591,45936.921,0.386967341
Wheelabrator Frackville Energy,42107,Schuylkill,Pennsylvania,40.782377,-76.176184,Coal,48,338306,386.002,493.569,589111.897,126609.119,18654.797,256.4396083
Wheelabrator Saugus,25009,Essex,Massachusetts,42.447,-70.9804,Biomass,53.7,180847,590.282,116.488,211823.78,271753.576,35667.657,42.06466719
Wheelabrator Shasta,06089,Shasta,California,40.428329,-122.279248,Biomass,62.7,261222,374.282,64.321,0.007,363019.665,47646.331,58.69251717
Wheelabrator Westchester,36119,Westchester,New York,41.277129,-73.942344,Biomass,59.7,377003,1003.567,116.827,384103.074,492780.402,64677.428,38.13836345
Wheelabrator Bridgeport,09001,Fairfield,Connecticut,41.1625,-73.2083,Biomass,67,468885,945.324,55.987,418082.08,536379.054,70399.751,17.79105803
Pinellas County Resource Recovery,12103,Pinellas,Florida,27.8733,-82.6741,Biomass,76.5,444947,1308.307,180.416,494711.89,634684.538,83302.329,7.01740845
Wheelabrator Gloucester LP,34015,Gloucester,New Jersey,39.8733,-75.1381,Biomass,14,82810,233.796,2.335,104955.395,134653.027,17673.21,16.37644062
Spokane Waste to Energy,53063,Spokane,Washington,47.626327,-117.50424,Biomass,26,121031,294.318,4.941,140751.834,180576.8,23700.705,1.996520273
Wheelabrator South Broward,12011,Broward,Florida,26.0687,-80.1986,Biomass,66,404370,1311.093,146.359,447591.477,574235.383,75368.394,0.634893675
Northampton Generating Plant,42095,Northampton,Pennsylvania,40.6917,-75.4792,Coal,134.1,154377,78.361,87.282,222455.427,57994.319,8153.359,2.556290838
WestRock Virginia Corp Covington Ops,51580,Covington City,Virginia,37.799722,-79.9947,Biomass,187.4,904766,1194.584,2128.242,171476.028,133145.626,28902.226,5.774185125
Sagamore Plant Cogeneration,18157,Tippecanoe,Indiana,40.4439,-86.86,Gas,7.4,27336.54,20.182,0.393,14376.017,542.287,54.229,0.990357154
Ford Utilities Center,35001,Bernalillo,New Mexico,35.084078,-106.625191,Gas,16.3,69932,55.157,0.573,20953.311,790.394,79.039,0.982942853
Oswego County Energy Recovery,36075,Oswego,New York,43.348808,-76.425169,Biomass,3.6,8852.22,10.545,3.585,2783.334,3570.837,468.672,3.948050063
Yellowstone Energy LP,30111,Yellowstone,Montana,45.8117,-108.4278,Oil,68,459719,195.285,3910.304,411375.449,24012.645,4784.638,11.61339021
Des Moines Wastewater Reclamation Fac,19153,Polk,Iowa,41.573415,-93.557743,Biomass,4.6,16174,165.959,0.265,129.043,194.103,19.41,0.614129809
Rhinelander Mill,55085,Oneida,Wisconsin,45.6394,-89.4205,Coal,25.3,30429,20.497,66.59,13141.137,2028.883,285.942,2.048004556
Caterpillar,18157,Tippecanoe,Indiana,40.4175,-86.8447,Gas,29.3,38165.001,488.963,0.948,25928.37,823.967,84.051,29.2602144
Winnebago County Landfill Gas,55139,Winnebago,Wisconsin,44.083,-88.5411,Biomass,7.1,18725,0,2.113,0,0,0,0.927412447
Hardee Power Station,12049,Hardee,Florida,27.6364,-81.9636,Gas,470.1,770788,3.192,0.08,15508.21,14564.483,1456.665,0.024789967
Sunnyside Cogen Associates,49007,Carbon,Utah,39.5472,-110.3917,Coal,58.1,401049,390.692,4220.355,513755.688,118105.544,17183.663,15.15172621
Rousselot Inc,25009,Essex,Massachusetts,42.521747,-70.938657,Gas,6.7,16513,7.554,0.146,5350.22,201.829,20.184,0.368573986
Resolute Forest Products - Calhoun Ops,47107,McMinn,Tennessee,35.2964,-84.7569,Biomass,63.2,312434.564,142.282,284.111,0,40537.119,8944.862,0.576935137
Union County Resource Recovery,34039,Union,New Jersey,40.601264,-74.266372,Biomass,45,294400,1351.574,459.536,286493.507,367553.361,48241.379,2.031896198
Naval Hospital Medical Center,06073,San Diego,California,32.7261,-117.1464,Gas,7.7,18086,18.763,0.191,6990.593,263.697,26.37,0.327936576
Toledo Ref Power Recovery Train,39095,Lucas,Ohio,41.6325,-83.5042,Oil,6,3608,6.428,17.583,2315.543,135.663,27.133,2.91689E-05
MU Combined Heat and Power Plant,29019,Boone,Missouri,38.9461,-92.3328,Gas,91.4,190272,93.67,163.826,46180.044,25209.077,3283.909,6.185067779
Tropicana Products Bradent,12081,Manatee,Florida,27.483358,-82.548341,Gas,46.8,191409,151.152,1.546,56537.715,2132.696,213.27,2.652247744
Motiva Enterprises Port Arthur Refinery,48245,Jefferson,Texas,29.888462,-93.950984,Gas,316.9,1837251.58,977.182,10.758,809361.346,21302.663,2127.924,16.08911555
Scrubgrass Generating Plant,42121,Venango,Pennsylvania,41.2691,-79.8134,Coal,94.7,241077,267.168,543.276,405443.047,88786.146,12923.558,26.17247855
Carr Street Generating Station,36067,Onondaga,New York,43.06132,-76.08239,Gas,122.6,50152,6.65,0.147,29204.544,971.404,97.14,1.636427226
Solano County Cogen Plant,06095,Solano,California,38.2494,-122.0394,Gas,2.8,9942,87.91,0.104,3786.61,142.837,14.284,0.013670658
Marathon Electric,55073,Marathon,Wisconsin,44.9783,-89.6328,Oil,3.3,1,0.028,0.003,1.47,0.119,0.024,0.002784758
Ryegate Power Station,50005,Caledonia,Vermont,44.2131,-72.0572,Biomass,21.5,130864,54.035,22.146,0,124985.626,16404.363,20.20748023
Ocean State Power,44007,Providence,Rhode Island,42.009722,-71.668909,Gas,254.2,639424,72.423,1.616,320037.984,12445.358,1268.909,9.995716867
MacArthur Waste to Energy Facility,36103,Suffolk,New York,40.7869,-73.1064,Biomass,12.5,50399,166.168,14.307,85145.035,106906.363,14029.253,0.120619112
LaO Energy Systems,22047,Iberville,Louisiana,30.3186,-91.2325,Gas,714.5,1543176,1163.903,11.141,482044.693,18184.162,1817.529,19.00709382
Lee County Solid Waste Energy,12071,Lee,Florida,26.631549,-81.760656,Biomass,59,338492,753.262,37.412,337963.922,430408.463,56502.805,4.759394738
Doswell Limited Partnership,51085,Hanover,Virginia,37.820805,-77.446246,Gas,1313,5422339.02,807.279,16.323,2996456.125,111633.404,11244.354,547.100502
ITT Cogen Facility,17031,Cook,Illinois,41.83442,-87.628465,Gas,7.4,43,0.11,0.001,40.686,1.535,0.153,0.001908642
Rhode Island Hospital,44007,Providence,Rhode Island,41.8103,-71.41,Gas,10.4,23020,5.929,3.695,7906.511,348.151,44.149,0.522175622
Dartmouth Power,25005,Bristol,Massachusetts,41.6731,-70.9994,Gas,97.4,54628,6.439,0.143,28243.879,1141.806,115.031,1.917995085
Alliance Refinery,22075,Plaquemines,Louisiana,29.6833,-89.975,Other Fossil,25,14579.1,5.025,0.175,13348.707,503.589,50.28,6.570909326
Vanderbilt University Power Plant,47037,Davidson,Tennessee,36.145896,-86.803833,Gas,34.9,110565,83.027,0.906,33148.24,1250.406,125.041,1.555020491
I 95 Municipal Landfill Phase I,51059,Fairfax,Virginia,38.6892,-77.2375,Biomass,3.2,4318,0,0.837,0.001,0,0,0.3672354
Nassau Energy Corporation,36059,Nassau,New York,40.7264,-73.5892,Gas,55,351844.22,126.313,1.937,110812.663,4132.277,419.897,0.176802789
Hartford Hospital Cogeneration,09003,Hartford,Connecticut,41.7631,-72.6733,Gas,11.8,51335,37.786,0.388,14175.275,648.625,64.864,0
Radford Army Ammunition Plant,51121,Montgomery,Virginia,37.180441,-80.542767,Gas,24,28543,12.108,3.878,141829.967,5350.061,535.006,9.770604473
UCLA So Campus Cogen Project,06037,Los Angeles,California,34.0692,-118.4439,Gas,43,280723.59,149.188,2.378,86958.203,3280.206,328.021,2.860237122
McKittrick Cogen,06029,Kern,California,35.3161,-119.6597,Gas,21.6,74921,132.686,1.379,50454.618,1903.232,190.323,2.366882206
Lost Hills Cogeneration Plant,06029,Kern,California,35.666111,-119.766944,Gas,10.5,43631.001,45.083,0.464,16961.799,639.827,63.983,0.795696059
Cymric 31X Cogen,06029,Kern,California,35.3639,-119.6592,Gas,6.8,44826,35.894,0.37,13543.974,510.901,51.09,0.635362732
Cymric 6Z Cogen,06029,Kern,California,35.346102,-119.643431,Gas,6.8,43041,34.571,0.357,13044.568,492.063,49.206,0.611934489
Taft 26C Cogen,06029,Kern,California,35.1133,-119.4706,Gas,12.4,79317,63.977,0.66,24140.886,910.634,91.063,1.132474206
Coalinga 25D Cogen,06019,Fresno,California,36.1556,-120.3972,Gas,13.6,69003,54.739,0.569,20814.628,785.162,78.516,0.976437662
Elizabeth River Combustion Turbine Sta,51550,Chesapeake City,Virginia,36.775,-76.3083,Gas,388.8,97913.001,77.961,0.65,70627.8,2710.949,279.002,4.595471077
Texas City Cogeneration,48167,Galveston,Texas,29.378697,-94.943829,Gas,450,1749994,233.587,2.765,547799.526,22322.816,2232.282,29.59155295
Celanese Acetate LLC,51071,Giles,Virginia,37.3439,-80.765,Gas,29.8,179857,109.078,1.877,59693.546,2187.094,218.709,3.473754138
New York Methodist Hospital,36047,Kings,New York,40.6679,-73.9787,Oil,7.7,25,0.401,0.034,19.355,1.567,0.313,0.036735154
Berry Placerita Cogen,06037,Los Angeles,California,34.38407,-118.494882,Gas,42.8,266165,231.677,2.409,88120.364,3324.046,332.405,4.133817884
Plant No 2 Orange County,06059,Orange,California,33.6433,-117.9556,Biomass,16,53439,970.027,1.508,1776.703,1141.027,114.103,3.61629531
Cymric 36W Cogen,06029,Kern,California,35.3633,-119.6756,Gas,12.4,72204,59.45,0.613,22432.498,846.191,84.619,1.052332065
Philadelphia Refinery,42101,Philadelphia,Pennsylvania,39.9058,-75.2122,Other Fossil,30,0,105.913,10.928,399688.531,0,0,123.2565479
Kern River Eastridge Cogen,06029,Kern,California,35.4406,-118.9617,Gas,48.8,258489,198.119,2.062,75412.25,2844.675,284.468,3.537674156
Richmond Cogen,06013,Contra Costa,California,37.9418,-122.3909,Gas,198.6,936501,594.495,6.414,281337.87,10612.88,1060.798,11.24095593
Freeport Energy,48039,Brazoria,Texas,28.991289,-95.407481,Gas,1378.6,3177956.35,2879.934,29.626,1083536.796,40872.802,4087.28,52.9130904
Wasson CO2 Removal Plant,48501,Yoakum,Texas,33.009944,-102.756945,Gas,23.4,152499,303.993,2.083,76174.777,2873.439,287.344,3.573443825
Elk Basin Gasoline Plant,56029,Park,Wyoming,44.9806,-108.8428,Other Fossil,2.5,9186,6.719,0.026,2996.274,113.043,11.279,0.459132437
BP Whiting Business Unit,18089,Lake,Indiana,41.6703,-87.4803,Gas,93.8,450768,436.236,4.549,166356.597,5688.519,568.683,51.30128701
Power Station 4,48167,Galveston,Texas,29.378164,-94.92195,Gas,191.1,626717,564.478,5.753,210395.372,7936.462,793.646,9.112700603
Tesoro Mandan Cogeneration Plant,38059,Morton,North Dakota,46.8492,-100.8808,Other Fossil,7.5,59655,30.968,0.107,21292.957,803.319,80.18,10.48162357
International Paper-Prattville Mill,01001,Autauga,Alabama,32.4187,-86.4718,Biomass,89.8,595846,135.009,604.874,0,53895.54,14292.48,8.436992401
C P Kelco San Diego Plant,06073,San Diego,California,32.6947,-117.1436,Gas,29.2,90099.999,79.613,0.811,29648.141,1118.377,111.838,1.390825521
Elkton,51165,Rockingham,Virginia,38.3836,-78.6528,Gas,12.2,13000.001,7.332,0.12,4342.395,164.117,16.523,0.369583138
Merck & Company - West Point,42091,Montgomery,Pennsylvania,40.220453,-75.301645,Gas,93.7,285001.32,27.672,0.437,88485.455,3360.431,336.383,5.916320134
International Paper-Eastover Mill,45079,Richland,South Carolina,33.8872,-80.6397,Biomass,109.6,580395,169.919,57.647,25682.159,23357.347,13979.868,10.92863182
International Paper Franklin Mill,51093,Isle of Wight,Virginia,36.6803,-76.9128,Biomass,146.1,276641,82.682,419.473,7860.641,10338.034,6723.997,24.41331757
Riverbay Corp. - Co-Op City,36005,Bronx,New York,40.869972,-73.824437,Gas,49.5,161285.2,61.48,1.049,29603.521,2099.152,224.342,1.690782908
Midway Sunset Cogen,06029,Kern,California,35.2269,-119.6294,Gas,234,806367.999,634.198,6.595,241218.815,9099.173,909.917,11.31583193
CITGO Refinery Powerhouse,22019,Calcasieu,Louisiana,30.1826,-93.3234,Other Fossil,75,233559.51,26.112,0.379,75629.137,2853.319,284.685,31.91752051
C. R. Wing Cogeneration Plant,48227,Howard,Texas,32.273178,-101.422386,Gas,230,1002484,545.362,2.727,538995.879,19787.528,1978.753,30.29844417
Tesoro Kenai Cogeneration Plant,02122,Kenai Peninsula,Alaska,60.677,-151.3815,Gas,16.4,68210,58.283,0.539,19719.274,743.844,74.384,0.925052003
Yuba City Cogen Partners,06101,Sutter,California,39.13667,-121.639846,Gas,49,3722,3.489,0.035,1271.752,47.973,4.797,0.059659339
Delaware City Refinery,10003,New Castle,Delaware,39.5871,-75.6343,Gas,325.2,1322043,22.186,2.107,61320.05,16224.364,1621.455,0.228708626
"Otay Landfill Gas, LLC",06073,SAN DIEGO,California,32.5983,-117.0178,Biomass,10.5,28559.002,0,5.933,0.001,0,0,2.603649357
"WestRock Southeast, LLC.",13175,Laurens,Georgia,32.5036,-82.8443,Biomass,82.1,221798,92.244,7.709,55156.692,79999.218,10502.207,13.20840218
MM West Covina,06037,Los Angeles,California,34.033206,-117.906129,Biomass,11.7,42896,0,0,0,0,0,0.9948479
Rensselaer Cogen,36083,Rensselaer,New York,42.625325,-73.749955,Gas,88.2,3478,0.527,0.009,1824.405,70.784,7.078,0.115990232
Lockport,36063,Niagara,New York,43.161947,-78.744971,Gas,221.3,207519.86,116.891,0.586,114016.91,4266.777,426.678,5.905384271
University of Illinois Cogen Facility,17031,Cook,Illinois,41.8675,-87.6524,Gas,59.9,121545.999,262.485,1.041,38117.114,1442.394,144.922,1.434439242
"Pawtucket Power Associates, LP",44007,Providence,Rhode Island,41.861531,-71.406856,Gas,68.8,4568,0.872,0.024,2628.601,101.241,10.627,0.094668957
Riverview Energy Systems,26163,Wayne,Michigan,42.166106,-83.212903,Biomass,6.6,42373,0,13.708,0,0,0,8.8387632
Indeck-Olean Energy Center,36009,Cattaraugus,New York,42.085944,-78.45425,Gas,90.6,116588,19.219,0.311,61706.886,2309.516,231.56,1.354739727
"Spruance Genco, LLC",51760,Richmond City,Virginia,37.4556,-77.4308,Gas,229.6,16219,12.285,2.471,9512.233,1865.081,269.045,0.418106155
Androscoggin Mill,23007,Franklin,Maine,44.506273,-70.239474,Biomass,80,387253,163.47,529.082,5792.596,39563.842,11385.541,5.004626841
International Paper Georgetown Mill,45043,Georgetown,South Carolina,33.360185,-79.302573,Biomass,95.6,488101,224.375,587.752,26879.567,73564.611,16757.978,12.22875209
